Date,Value
20220817,31.76587
20220816,31.87227
20220815,31.74719
20220812,31.44866
20220811,31.49766
20220810,31.12115
20220809,30.73395
20220808,30.8729
20220805,30.54485
20220804,30.86487
20220803,30.54694
20220802,30.48869
20220801,30.57981
20220729,30.42378
20220728,29.99803
20220727,29.47069
20220726,29.45479
20220725,29.57726
20220722,29.85081
20220721,29.55935
20220720,29.37965
20220719,28.79422
20220718,28.99495
20220715,28.53203
20220714,28.10056
20220713,28.24559
20220712,28.81424
20220711,29.00239
20220708,29.08586
20220707,28.83731
20220706,28.60815
20220705,28.28617
20220701,28.22756
20220630,28.2368
20220629,28.50011
20220628,29.18407
20220627,29.21293
20220624,28.44695
20220623,28.06888
20220622,27.79297
20220621,27.68216
20220617,27.34114
20220616,27.83322
20220615,28.12886
20220614,28.15275
20220613,28.68261
20220610,29.73015
20220609,30.65176
20220608,30.96087
20220607,30.55243
20220606,30.8683
20220603,30.85896
20220602,30.51422
20220601,30.95003
20220531,30.92908
20220527,30.35009
20220526,29.62963
20220525,29.24965
20220524,29.31984
20220523,29.11595
20220520,29.14884
20220519,28.96426
20220518,30.13067
20220517,30.10084
20220516,29.78158
20220513,29.38772
20220512,28.97214
20220511,29.64086
20220510,30.00574
20220509,30.31827
20220506,30.63613
20220505,31.72348
20220504,31.02953
20220503,30.83994
20220502,30.65424
20220429,31.53662
20220428,31.33677
20220427,31.10014
20220426,31.8124
20220425,31.67435
20220422,32.67809
20220421,33.48128
20220420,33.32207
20220419,32.68137
20220418,32.6766
20220414,33.18258
20220413,32.80623
20220412,33.09658
20220411,33.31643
20220408,33.51842
20220407,33.33987
20220406,33.45206
20220405,34.06857
20220404,33.91982
20220401,33.82917
20220331,34.30056
20220330,34.52258
20220329,34.39732
20220328,33.90211
20220325,33.73292
20220324,33.30508
20220323,33.51059
20220322,33.29852
20220321,33.21558
20220318,32.77314
20220317,32.34254
20220316,31.88676
20220315,31.11722
20220314,31.18961
20220311,31.72752
20220310,31.55918
20220309,31.37188
20220308,31.18894
20220307,32.07975
20220304,32.15965
20220303,32.56547
20220302,32.01478
20220301,32.34762
20220228,32.2489
20220225,31.8675
20220224,30.77946
20220223,32.00034
20220222,32.09018
20220218,32.50649
20220217,33.06948
20220216,33.03421
20220215,32.80519
20220214,32.71438
20220211,33.37542
20220210,33.75699
20220209,33.74437
20220208,33.21415
20220207,33.37157
20220204,33.16835
20220203,33.52413
20220202,33.71933
20220201,33.34016
20220131,32.72541
20220128,32.05156
20220127,32.34727
20220126,32.58554
20220125,32.30895
20220124,32.20036
20220121,33.01775
20220120,33.61238
20220119,33.87913
20220118,34.17131
20220114,34.17941
20220113,34.91873
20220112,34.91706
20220111,34.51261
20220110,34.44505
20220107,34.72342
20220106,34.65713
20220105,35.39111
20220104,35.47767
20220103,35.24759
20211231,35.19065
20211230,35.36629
20211229,35.28962
20211228,35.37558
20211227,34.88688
20211223,34.70038
20211222,34.33939
20211221,33.9643
20211220,33.94606
20211217,34.38961
20211216,34.8472
20211215,34.27105
20211214,34.28497
20211213,34.81685
20211210,34.68404
20211209,34.67419
20211208,34.63845
20211207,34.23786
20211206,33.58627
20211203,33.92387
20211202,33.26402
20211201,33.95428
20211130,34.19607
20211129,34.07707
20211126,34.37573
20211124,34.4233
20211123,34.40857
20211122,34.68996
20211119,34.62891
20211118,34.53736
20211117,34.5083
20211116,34.31161
20211115,34.41875
20211112,34.13431
20211111,34.19922
20211110,34.24444
20211109,34.5505
20211108,34.54294
20211105,34.56139
20211104,34.3287
20211103,34.12532
20211102,33.96362
20211101,33.97771
20211029,33.66568
20211028,33.6256
20211027,33.78757
20211026,33.81016
20211025,33.59186
20211022,33.56965
20211021,33.43363
20211020,33.34246
20211019,33.17617
20211018,32.96119
20211015,32.87573
20211014,32.39283
20211013,32.21285
20211012,32.25666
20211011,32.35071
20211008,32.53874
20211007,32.33809
20211006,31.83283
20211005,31.72946
20211004,31.98418
20211001,31.78313
20210930,32.20941
20210929,32.18082
20210928,32.63496
20210927,32.76883
20210924,32.70589
20210923,32.50791
20210922,32.18554
20210921,32.26964
20210920,32.4473
20210917,32.97258
20210916,33.05992
20210915,32.80844
20210914,33.01018
20210913,33.00997
20210910,33.2135
20210909,33.22506
20210908,33.29581
20210907,33.45679
20210903,33.40142
20210902,33.38305
20210901,33.37474
20210831,33.34823
20210830,33.19711
20210827,32.87232
20210826,32.98344
20210825,32.99245
20210824,32.98118
20210823,32.69738
20210820,32.43811
20210819,32.19887
20210818,32.66154
20210817,32.85033
20210816,32.81386
20210813,32.87035
20210812,32.69935
20210811,32.70353
20210810,32.62367
20210809,32.67107
20210806,32.63979
20210805,32.52347
20210804,32.60845
20210803,32.40456
20210802,32.47611
20210730,32.42211
20210729,32.45201
20210728,32.47988
20210727,32.61162
20210726,32.52878
20210723,32.28701
20210722,32.17241
20210721,31.91802
20210720,31.39993
20210719,31.66208
20210716,32.21785
20210715,32.19725
20210714,32.24657
20210713,32.22122
20210712,32.18988
20210709,31.84106
20210708,31.81191
20210707,32.00014
20210706,32.00799
20210702,31.75659
20210701,31.59853
20210630,31.55621
20210629,31.54328
20210628,31.51392
20210625,31.4687
20210624,31.37151
20210623,31.3462
20210622,31.19554
20210621,30.78652
20210618,30.98689
20210617,31.07056
20210616,31.24894
20210615,31.32756
20210614,31.24482
20210611,31.23642
20210610,31.09956
20210609,31.16347
20210608,31.13818
20210607,31.07401
20210604,30.93401
20210603,30.79548
20210602,30.87742
20210601,30.97982
20210528,30.90641
20210527,30.81051
20210526,30.70361
20210525,30.83984
20210524,30.54663
20210521,30.56612
20210520,30.25464
20210519,30.05168
20210518,30.51572
20210517,30.57573
20210514,30.31049
20210513,29.93996
20210512,30.37873
20210511,30.49357
20210510,31.03501
20210507,30.93441
20210506,30.60086
20210505,30.68989
20210504,30.67352
20210503,30.79951
20210430,30.81342
20210429,30.84131
20210428,30.65636
20210427,30.71013
20210426,30.71748
20210423,30.40864
20210422,30.67226
20210421,30.33252
20210420,30.52775
20210419,30.71002
20210416,30.63756
20210415,30.41584
20210414,30.39857
20210413,30.34487
20210412,30.33578
20210409,30.15575
20210408,30.14066
20210407,30.0554
20210406,30.095
20210405,29.82114
20210401,29.54274
20210331,29.3832
20210330,29.38357
20210329,29.45719
20210326,29.09886
20210325,28.84691
20210324,29.11974
20210323,29.28014
20210322,29.15206
20210319,29.15616
20210318,29.42762
20210317,29.36915
20210316,29.57716
20210315,29.31999
20210312,29.15383
20210311,29.1161
20210310,28.96977
20210309,28.70009
20210308,28.61547
20210305,28.2092
20210304,28.36647
20210303,28.67559
20210302,28.94096
20210301,28.45932
20210226,28.46662
20210225,29.00214
20210224,28.71906
20210223,28.56716
20210222,28.80684
20210219,29.09986
20210218,29.0895
20210217,29.08012
20210216,29.26593
20210212,29.08717
20210211,29.09351
20210210,29.15506
20210209,29.04961
20210208,28.94544
20210205,28.81048
20210204,28.47277
20210203,28.52797
20210202,28.19626
20210201,27.77272
20210129,28.14962
20210128,27.95568
20210127,28.58758
20210126,28.81086
20210125,28.69823
20210122,28.61435
20210121,28.68421
20210120,28.34931
20210119,28.1222
20210115,28.1451
20210114,28.31187
20210113,28.18912
20210112,28.21273
20210111,28.19587
20210108,28.31239
20210107,27.91095
20210106,27.54912
20210105,27.41652
20210104,27.88236
20201231,27.62262
20201230,27.67187
20201229,27.80197
20201228,27.62949
20201224,27.38694
20201223,27.35509
20201222,27.41697
20201221,27.34192
20201218,27.5972
20201217,27.50492
20201216,27.3487
20201215,27.15504
20201214,27.24786
20201211,27.13264
20201210,27.18235
20201209,27.50296
20201208,27.36004
20201207,27.41947
20201204,27.27008
20201203,27.22318
20201202,27.14261
20201201,27.11082
20201130,27.05078
20201127,27.05639
20201125,27.06061
20201124,26.72898
20201123,26.49661
20201120,26.56291
20201119,26.44156
20201118,26.80618
20201117,26.81968
20201116,26.77092
20201113,26.44332
20201112,26.54486
20201111,26.57533
20201110,26.40024
20201109,26.67013
20201106,26.08814
20201105,25.8943
20201104,25.28015
20201103,24.73442
20201102,24.41311
20201030,24.36941
20201029,24.27216
20201028,24.73115
20201027,25.20523
20201026,25.51413
20201023,25.71385
20201022,25.54337
20201021,25.52839
20201020,25.5499
20201019,25.92728
20201016,25.90025
20201015,25.63088
20201014,26.11515
20201013,26.27903
20201012,26.05217
20201009,25.72623
20201008,25.56284
20201007,25.16771
20201006,25.37273
20201005,25.03914
20201002,24.80377
20201001,25.17745
20200930,24.82064
20200929,24.91756
20200928,24.76633
20200925,24.06792
20200924,23.96582
20200923,24.63933
20200922,24.48293
20200921,24.43162
20200918,24.94076
20200917,24.83785
20200916,25.29031
20200915,25.28958
20200914,24.93689
20200911,24.83157
20200910,25.30017
20200909,25.00824
20200908,25.04847
20200904,25.62999
20200903,26.48116
20200902,26.29909
20200901,26.0555
20200831,26.04654
20200828,25.90907
20200827,25.81248
20200826,25.52647
20200825,25.39731
20200824,25.24001
20200821,25.02817
20200820,24.8146
20200819,25.07622
20200818,25.06085
20200817,25.04014
20200814,24.9747
20200813,24.98155
20200812,24.87684
20200811,24.96222
20200810,24.88114
20200807,24.78731
20200806,24.63745
20200805,24.5699
20200804,24.34225
20200803,24.3543
20200731,24.24659
20200730,23.98366
20200729,23.97385
20200728,24.05015
20200727,23.96667
20200724,23.93348
20200723,24.30383
20200722,24.15509
20200721,24.23228
20200720,23.92822
20200717,23.90377
20200716,23.76253
20200715,23.86916
20200714,23.21796
20200713,23.71452
20200710,23.34858
20200709,23.50061
20200708,23.30636
20200707,23.38176
20200706,23.32277
20200702,23.2134
20200701,22.91189
20200630,22.47828
20200629,22.26767
20200626,22.69325
20200625,22.47429
20200624,22.99749
20200623,23.1537
20200622,22.84995
20200619,23.2119
20200618,22.94916
20200617,23.18115
20200616,23.12006
20200615,22.1288
20200612,22.67731
20200611,23.04179
20200610,23.72867
20200609,23.75171
20200608,23.67634
20200605,23.43279
20200604,23.06861
20200603,22.95182
20200602,22.72179
20200601,22.55151
20200529,22.42812
20200528,22.56453
20200527,22.35754
20200526,22.29399
20200522,21.85637
20200521,22.04071
20200520,21.94144
20200519,21.92582
20200518,21.68913
20200515,21.04361
20200514,20.80098
20200513,21.35305
20200512,21.92348
20200511,21.72261
20200508,21.69473
20200507,21.44544
20200506,21.50313
20200505,21.418
20200504,20.995
20200501,21.41957
20200430,21.90278
20200429,21.83134
20200428,21.74622
20200427,21.31177
20200424,21.01895
20200423,21.02315
20200422,20.83399
20200421,20.79037
20200420,21.2233
20200417,21.17847
20200416,20.83671
20200415,20.78848
20200414,20.87958
20200413,20.69047
20200409,20.67034
20200408,19.96576
20200407,20.34444
20200406,19.17218
20200403,18.68243
20200402,18.24541
20200401,18.52036
20200331,19.40424
20200330,19.00973
20200327,19.00554
20200326,18.61819
20200325,18.31244
20200324,17.48538
20200323,17.0677
20200320,18.13798
20200319,17.86884
20200318,18.20804
20200317,18.10908
20200316,18.74677
20200313,19.22463
20200312,19.6605
20200311,21.09489
20200310,20.98359
20200309,21.33837
20200306,21.9894
20200305,22.91653
20200304,22.67084
20200303,23.02539
20200302,22.09485
20200228,21.64701
20200227,22.70518
20200226,23.25548
20200225,24.01298
20200224,24.1755
20200221,24.96393
20200220,25.13715
20200219,25.16171
20200218,25.10216
20200214,25.19451
20200213,25.07876
20200212,25.0881
20200211,25.07854
20200210,24.6994
20200207,24.8032
20200206,24.89769
20200205,24.72415
20200204,24.37046
20200203,24.06048
20200131,24.43181
20200130,24.21508
20200129,24.4362
20200128,24.15873
20200127,24.07392
20200124,24.73573
20200123,24.63165
20200122,24.71287
20200121,24.62158
20200117,24.66567
20200116,24.48769
20200115,24.30994
20200114,24.30844
20200113,24.22743
20200110,24.33081
20200109,24.18966
20200108,24.01039
20200107,24.05862
20200106,23.8544
20200103,23.89584
20200102,24.00745
20191231,23.76546
20191230,23.92561
20191227,24.00236
20191226,23.87818
20191224,23.8891
20191223,23.86968
20191220,23.8257
20191219,23.57287
20191218,23.61785
20191217,23.59561
20191216,23.53225
20191213,23.43017
20191212,23.26533
20191211,23.24795
20191210,23.26825
20191209,23.33974
20191206,23.30915
20191205,23.17148
20191204,23.03181
20191203,22.93525
20191202,23.37778
20191129,23.42583
20191127,23.43652
20191126,23.33405
20191125,23.1814
20191122,23.15958
20191121,23.11484
20191120,23.13768
20191119,23.25583
20191118,23.20796
20191115,23.1106
20191114,23.0058
20191113,22.93407
20191112,22.99486
20191111,22.90545
20191108,22.88949
20191107,22.90951
20191106,22.7983
20191105,22.81776
20191104,22.78135
20191101,22.54983
20191031,22.49905
20191030,22.46867
20191029,22.41406
20191028,22.41235
20191025,22.22169
20191024,22.32879
20191023,22.19711
20191022,22.34334
20191021,22.21542
20191018,22.19592
20191017,22.24723
20191016,22.14288
20191015,22.04587
20191014,21.96609
20191011,21.96772
20191010,21.61607
20191009,21.58243
20191008,21.67298
20191007,21.82805
20191004,21.65933
20191003,21.43444
20191002,21.74877
20191001,22.16475
20190930,22.01933
20190927,22.17797
20190926,22.15781
20190925,22.0508
20190924,22.32618
20190923,22.20749
20190920,22.41524
20190919,22.45197
20190918,22.36368
20190917,22.3424
20190916,22.32575
20190913,22.42119
20190912,22.37563
20190911,22.14781
20190910,22.09254
20190909,22.24418
20190906,22.16184
20190905,21.99322
20190904,21.74795
20190903,21.60998
20190830,21.79684
20190829,21.62008
20190828,21.23424
20190827,21.44927
20190826,21.27446
20190823,21.5822
20190822,21.70783
20190821,21.66353
20190820,21.61947
20190819,21.55696
20190816,21.21752
20190815,21.05915
20190814,21.43535
20190813,21.31456
20190812,21.48802
20190809,21.6396
20190808,21.40775
20190807,21.10896
20190806,21.14882
20190805,21.40005
20190802,21.76025
20190801,22.00741
20190731,22.29482
20190730,22.20929
20190729,22.31104
20190726,22.20598
20190725,22.20584
20190724,22.09927
20190723,22.04741
20190722,21.97517
20190719,22.1175
20190718,21.90854
20190717,22.12368
20190716,22.19772
20190715,22.21718
20190712,22.1331
20190711,22.12773
20190710,22.07372
20190709,21.92006
20190708,22.00335
20190705,22.05851
20190703,22.03494
20190702,21.9137
20190701,21.98558
20190628,21.67924
20190627,21.60268
20190626,21.62846
20190625,21.75235
20190624,21.81584
20190621,21.84722
20190620,21.80239
20190619,21.56605
20190618,21.48536
20190617,21.33862
20190614,21.33834
20190613,21.3127
20190612,21.26545
20190611,21.43845
20190610,21.28832
20190607,21.06629
20190606,20.86548
20190605,20.80946
20190604,20.42044
20190603,20.31797
20190531,20.40546
20190530,20.57944
20190529,20.58324
20190528,20.85575
20190524,20.85233
20190523,20.9049
20190522,21.06871
20190521,21.07478
20190520,20.96455
20190517,21.0663
20190516,21.06679
20190515,20.78463
20190514,20.76185
20190513,20.88859
20190510,21.03591
20190509,21.03311
20190508,21.15721
20190507,21.3812
20190506,21.32929
20190503,21.45661
20190502,21.42659
20190501,21.66966
20190430,21.57989
20190429,21.58341
20190426,21.45335
20190425,21.455
20190424,21.51341
20190423,21.31582
20190422,21.25516
20190418,21.27788
20190417,21.38172
20190416,21.33245
20190415,21.32511
20190412,21.29187
20190411,21.24765
20190410,21.14882
20190409,21.20842
20190408,21.20086
20190405,21.19064
20190404,21.09465
20190403,21.08879
20190402,21.01
20190401,20.88743
20190329,20.75907
20190328,20.59978
20190327,20.69632
20190326,20.66531
20190325,20.52229
20190322,20.89939
20190321,20.69632
20190320,20.76066
20190319,20.80871
20190318,20.69665
20190315,20.63077
20190314,20.60697
20190313,20.54996
20190312,20.43803
20190311,20.16704
20190308,20.02338
20190307,20.26497
20190306,20.45951
20190305,20.46919
20190304,20.63623
20190301,20.53851
20190228,20.48494
20190227,20.45983
20190226,20.51616
20190225,20.625
20190222,20.47142
20190221,20.48882
20190220,20.45949
20190219,20.40806
20190215,20.32101
20190214,20.17747
20190213,20.20714
20190212,19.98355
20190211,19.88854
20190208,19.72167
20190207,19.92615
