Date,Value
20200603,33.13913
20200602,32.81001
20200601,32.58067
20200529,32.25468
20200528,32.16479
20200527,32.06647
20200526,32.73149
20200522,31.99171
20200521,32.44797
20200520,32.23292
20200519,31.96052
20200518,31.77455
20200515,30.69917
20200514,30.56625
20200513,31.20329
20200512,31.86321
20200511,31.31109
20200508,31.31533
20200507,31.13824
20200506,30.73902
20200505,30.51483
20200504,29.66936
20200501,30.06849
20200430,30.82926
20200429,30.33922
20200428,30.51444
20200427,30.32054
20200424,29.61001
20200423,29.73281
20200422,29.29911
20200421,29.54816
20200420,29.92991
20200417,30.41971
20200416,29.74693
20200415,29.23602
20200414,29.06285
20200413,28.07735
20200409,28.30399
20200408,27.81954
20200407,28.31479
20200406,26.74141
20200403,26.07386
20200402,25.46513
20200401,25.90716
20200331,26.86686
20200330,26.23532
20200327,26.18867
20200326,25.79458
20200325,25.80056
20200324,25.10843
20200323,23.77847
20200320,25.25265
20200319,24.59073
20200318,24.04605
20200317,24.61918
20200316,25.63206
20200313,26.27622
20200312,25.51438
20200311,27.92885
20200310,28.06367
20200309,27.05975
20200306,28.68542
20200305,29.79936
20200304,29.94053
20200303,30.41323
20200302,29.27977
20200228,27.818
20200227,29.55333
20200226,30.44147
20200225,31.44745
20200224,31.03189
20200221,32.80564
20200220,33.16286
20200219,33.08594
20200218,32.72038
20200214,32.91293
20200213,32.62937
20200212,32.69604
20200211,32.72222
20200210,32.02427
20200207,32.14061
20200206,32.10111
20200205,32.28966
20200204,31.62706
20200203,30.8949
20200131,31.32971
20200130,30.91337
20200129,31.23272
20200128,30.82551
20200127,30.51403
20200124,31.75515
20200123,31.51197
20200122,31.57009
20200121,31.30992
20200117,31.32569
20200116,31.05014
20200115,30.9147
20200114,31.04419
20200113,30.86959
20200110,30.88623
20200109,30.7462
20200108,30.28222
20200107,30.35281
20200106,29.89198
20200103,30.0638
20200102,30.19498
20191231,29.75032
20191230,30.07207
20191227,30.23786
20191226,29.9059
20191224,29.89255
20191223,29.85482
20191220,29.75956
20191219,29.53549
20191218,29.48702
20191217,29.51366
20191216,29.33957
20191213,29.02591
20191212,28.81646
20191211,28.77574
20191210,28.78021
20191209,28.83452
20191206,28.74198
20191205,28.54486
20191204,28.41564
20191203,28.13473
20191202,28.82005
20191129,28.89075
20191127,28.81103
20191126,28.72692
20191125,28.47626
20191122,28.37124
20191121,28.29715
20191120,28.41073
20191119,28.58265
20191118,28.3686
20191115,28.34206
20191114,28.14867
20191113,28.10942
20191112,28.18547
20191111,28.08655
20191108,28.10119
20191107,28.17311
20191106,28.03077
20191105,28.1309
20191104,28.13735
20191101,27.83337
20191031,27.78823
20191030,27.66605
20191029,27.84733
20191028,27.71581
20191025,27.19127
20191024,27.26545
20191023,26.95759
20191022,27.36164
20191021,27.13975
20191018,27.2588
20191017,27.36293
20191016,27.16846
20191015,27.04442
20191014,26.90323
20191011,26.93432
20191010,26.40075
20191009,26.34074
20191008,26.28929
20191007,26.50204
20191004,26.30968
20191003,25.87189
20191002,26.08658
20191001,26.59061
20190930,26.35464
20190927,26.60158
20190926,26.60287
20190925,26.32986
20190924,26.86765
20190923,26.75529
20190920,27.02322
20190919,27.06056
20190918,26.99593
20190917,26.87391
20190916,26.84566
20190913,27.05826
20190912,27.18228
20190911,26.77405
20190910,26.707
20190909,27.01906
20190906,26.96608
20190905,26.71496
20190904,26.33179
20190903,26.13495
20190830,26.48207
20190829,26.23484
20190828,25.77573
20190827,26.07006
20190826,25.73733
20190823,26.1658
20190822,26.50858
20190821,26.41613
20190820,26.30944
20190819,26.3603
20190816,25.76535
20190815,25.63506
20190814,25.97389
20190813,25.83507
20190812,25.93017
20190809,26.2549
20190808,26.01969
20190807,25.40615
20190806,25.62293
20190805,25.65857
20190802,26.47414
20190801,26.87685
20190731,27.21204
20190730,27.08513
20190729,27.33932
20190726,27.30574
20190725,27.28889
20190724,27.0893
20190723,27.17572
20190722,26.9167
20190719,27.22649
20190718,26.87473
20190717,27.1684
20190716,27.30049
20190715,27.28204
20190712,27.12945
20190711,27.13667
20190710,26.94187
20190709,26.49938
20190708,26.61672
20190705,26.69699
20190703,26.71443
20190702,26.49621
20190701,26.70589
20190628,26.24708
20190627,26.21249
20190626,26.13901
20190625,26.43238
20190624,26.5142
20190621,26.48056
20190620,26.68147
20190619,26.30389
20190618,26.17234
20190617,25.7806
20190614,25.67295
20190613,25.73078
20190612,25.7316
20190611,26.01859
20190610,25.65966
20190607,25.09438
20190606,24.77623
20190605,24.75454
20190604,24.13234
20190603,24.29303
20190531,24.4488
20190530,24.7683
20190529,24.75118
20190528,25.06422
20190524,25.20155
20190523,25.15043
20190522,25.45789
20190521,25.58134
20190520,25.38197
20190517,25.82484
20190516,25.78775
20190515,25.22985
20190514,25.24497
20190513,25.28429
20190510,25.89403
20190509,25.76446
20190508,26.07198
20190507,26.35374
20190506,26.15452
20190503,26.59564
20190502,26.51084
20190501,26.74545
20190430,26.51761
20190429,26.73691
20190426,26.59218
20190425,26.82256
20190424,26.72076
20190423,26.39023
20190422,26.13899
20190418,26.26983
20190417,26.35242
20190416,26.14089
20190415,26.04421
20190412,26.0485
20190411,26.06541
20190410,25.90241
20190409,25.84379
20190408,25.84662
20190405,25.87002
20190404,25.76838
20190403,25.72873
20190402,25.53383
20190401,25.43056
20190329,25.20673
20190328,25.05192
20190327,25.21212
20190326,25.28469
20190325,25.04155
20190322,25.61104
20190321,25.23712
20190320,25.23521
20190319,25.23931
20190318,25.05645
20190315,24.95308
20190314,24.92039
20190313,24.80527
20190312,24.59245
20190311,24.13571
20190308,23.73808
20190307,24.27121
20190306,24.52394
20190305,24.50068
20190304,24.65293
20190301,24.48501
20190228,24.25895
20190227,24.24318
20190226,24.27868
20190225,24.4092
20190222,24.12899
20190221,24.12554
20190220,24.18039
20190219,24.0786
20190215,24.216
20190214,23.91818
20190213,24.11984
20190212,23.82931
20190211,23.73931
20190208,23.38077
20190207,23.71561
20190206,24.04615
20190205,23.83545
20190204,23.54177
20190201,23.55237
20190131,23.41979
20190130,22.98978
20190129,22.92263
20190128,22.93248
20190125,23.17453
20190124,22.93918
20190123,22.99227
20190122,23.17903
20190118,23.32238
20190117,22.91366
20190116,23.04423
20190115,22.7003
20190114,22.55759
20190111,22.68508
20190110,22.60826
20190109,22.67353
20190108,22.62503
20190107,22.22841
20190104,21.61262
20190103,21.67641
20190102,21.3922
20181231,21.90922
20181228,21.83373
20181227,21.2671
20181226,20.59979
20181224,20.66542
20181221,21.71788
20181220,21.80754
20181219,22.36413
20181218,22.46529
20181217,22.72243
20181214,23.12212
20181213,23.53405
20181212,23.49277
20181211,23.45351
20181210,22.81157
20181207,23.49029
20181206,22.98005
20181204,24.29865
20181203,24.59992
20181130,23.86789
20181129,23.85225
20181128,23.40927
20181127,23.02769
20181126,22.92647
20181123,22.58598
20181121,22.85082
20181120,22.3705
20181119,23.62586
20181116,23.57043
20181115,23.29703
20181114,23.77557
20181113,23.62227
20181112,24.05202
20181109,24.43806
20181108,24.69137
20181107,24.29645
20181106,23.82782
20181105,23.8759
20181102,24.23069
20181101,24.04315
20181031,23.855
20181030,22.93989
20181029,23.92925
20181026,23.38966
20181025,23.66347
20181024,24.36206
20181023,23.99774
20181022,24.51362
20181019,24.56921
20181018,24.87346
20181017,25.10132
20181016,24.49866
20181015,24.43166
20181012,24.4786
20181011,23.98631
20181010,25.05923
20181009,25.19631
20181008,25.18497
20181005,25.64044
20181004,26.02876
20181003,26.20799
20181002,26.12927
20181001,26.24188
20180928,26.06176
20180927,26.04588
20180926,25.89507
20180925,25.82813
20180924,25.5989
20180921,25.9491
20180920,25.79257
20180919,25.6442
20180918,25.47364
20180917,25.7794
20180914,25.93416
20180913,25.77071
20180912,25.65344
20180911,25.35982
20180910,25.51077
20180907,25.31571
20180906,25.71734
20180905,25.99547
20180904,26.1189
20180831,26.11001
20180830,26.17288
20180829,25.99372
20180828,25.95289
20180827,25.74383
20180824,25.48339
20180823,25.37768
20180822,25.2138
20180821,25.28585
20180820,25.26071
20180817,25.09546
20180816,25.31551
20180815,25.25921
20180814,25.38671
20180813,25.37723
20180810,25.36474
20180809,25.5391
20180808,25.46861
20180807,25.51109
20180806,25.30229
20180803,25.32283
20180802,24.72215
20180801,24.86088
20180731,24.66657
20180730,24.89098
20180727,25.43041
20180726,25.2727
20180725,25.30352
20180724,25.49806
20180723,25.11267
20180720,25.23684
20180719,25.16194
20180718,25.33301
20180717,24.96224
20180716,25.29428
20180713,25.23886
20180712,24.93566
20180711,24.77306
20180710,24.97222
20180709,24.87432
20180706,24.37977
20180705,24.23222
20180703,24.40561
20180702,23.89432
20180629,24.23351
20180628,23.88702
20180627,24.36854
20180626,24.22272
20180625,24.48684
20180622,24.88498
20180621,25.13131
20180620,24.97136
20180619,24.63154
20180618,24.75251
20180615,24.92868
20180614,24.86429
20180613,24.84067
20180612,24.73501
20180611,24.60006
20180608,24.47952
20180607,24.81607
20180606,24.68053
20180605,24.64396
20180604,24.403
20180601,24.07145
20180531,23.90953
20180530,23.88434
20180529,23.76737
20180525,23.87019
20180524,23.89435
20180523,23.51239
20180522,23.83654
20180521,23.76323
20180518,23.637
20180517,23.76086
20180516,23.69283
20180515,23.77314
20180514,23.98314
20180511,23.86126
20180510,23.74882
20180509,23.45497
20180508,23.42135
20180507,23.36192
20180504,22.75036
20180503,22.69318
20180502,23.01097
20180501,22.63902
20180430,22.92476
20180427,23.22012
20180426,22.7088
20180425,22.36909
20180424,22.96409
20180423,23.0038
20180420,23.21776
20180419,23.37316
20180418,23.45802
20180417,23.18591
20180416,22.99312
20180413,23.08545
20180412,22.82573
20180411,22.63605
20180410,22.63631
20180409,22.28036
20180406,22.39212
20180405,22.77499
20180404,21.74612
20180403,22.14153
20180402,22.39433
20180329,22.25281
20180328,22.21161
20180327,23.22675
20180326,22.70111
20180323,22.85671
20180322,23.10953
20180321,23.47265
20180320,23.47562
20180319,23.75542
20180316,24.16333
20180315,24.16213
20180314,24.23088
20180313,24.5293
20180312,24.38364
20180309,23.99096
20180308,23.76521
20180307,23.44625
20180306,23.642
20180305,23.17969
20180302,22.80692
20180301,23.51882
20180228,23.77676
20180227,23.88832
20180226,23.68994
20180223,23.31239
20180222,23.25598
20180221,23.28561
20180220,23.03508
20180216,23.13513
20180215,23.0084
20180214,22.30974
20180213,22.19364
20180212,22.19637
20180209,21.8937
20180208,22.60339
20180207,22.75366
20180206,21.85902
20180205,22.89442
20180202,23.53061
20180201,23.7059
20180131,23.89534
20180130,23.65758
20180129,23.94253
20180126,23.81599
20180125,23.86861
20180124,23.88008
20180123,23.69489
20180122,23.38083
20180119,23.40265
20180118,23.29538
20180117,23.14624
20180116,23.25955
20180112,22.91187
20180111,22.80802
20180110,22.71125
20180109,22.91291
20180108,22.74894
20180105,22.63989
20180104,22.60318
20180103,22.32119
20180102,21.99623
20171229,22.00242
20171228,22.05755
20171227,22.03715
20171226,21.98162
20171222,22.12441
20171221,22.21022
20171220,22.31309
20171219,22.33829
20171218,22.35916
20171215,21.99422
20171214,22.02358
20171213,22.03932
20171212,22.00653
20171211,21.89678
20171208,21.9648
20171207,21.72233
20171206,21.54763
20171205,21.52178
20171204,22.02029
20171201,21.80841
20171130,21.87072
20171129,22.15289
20171128,22.19851
20171127,22.14194
20171124,22.06395
20171122,22.01017
20171121,21.86924
20171120,21.78759
20171117,21.89247
20171116,21.74101
20171115,21.6082
20171114,21.69709
20171113,21.65019
20171110,21.71029
20171109,21.72561
20171108,21.82934
20171107,21.79256
20171106,21.73648
20171103,21.66843
20171102,21.59352
20171101,21.69634
20171031,21.56282
20171030,21.47343
20171027,21.24713
20171026,20.98357
20171025,21.0506
20171024,21.05969
20171023,21.23404
20171020,21.18595
20171019,21.0677
20171018,21.27832
20171017,21.23834
20171016,21.20802
20171013,21.13859
20171012,21.08147
20171011,21.06948
20171010,21.14446
20171009,21.10156
20171006,21.00243
20171005,20.91497
20171004,20.81413
20171003,20.80578
20171002,20.79244
20170929,20.60814
20170928,20.51442
20170927,20.46737
20170926,20.41924
20170925,20.43656
20170922,20.4443
20170921,20.6084
20170920,20.66415
20170919,20.65801
20170918,20.65655
20170915,20.52626
20170914,20.60261
20170913,20.58541
20170912,20.66078
20170911,20.55602
20170908,20.55879
20170907,20.59058
20170906,20.57346
20170905,20.65318
20170901,20.79567
20170831,20.59122
20170830,20.30145
20170829,20.02545
20170828,20.19214
20170825,20.22395
20170824,20.27763
20170823,20.18198
20170822,20.11614
20170821,20.04535
20170818,20.10989
20170817,20.40974
20170816,20.51453
20170815,20.5232
20170814,20.40944
20170811,20.12974
20170810,20.45523
20170809,20.43289
20170808,20.60307
20170807,20.57758
20170804,20.56396
20170803,20.59945
20170802,20.68379
20170801,20.54691
20170731,20.62412
20170728,20.48792
20170727,20.85138
20170726,20.65742
20170725,20.57768
20170724,20.53582
20170721,20.50304
20170720,20.56583
20170719,20.43733
20170718,20.23058
20170717,20.25514
20170714,20.12843
20170713,20.00559
20170712,19.92818
20170711,19.6657
20170710,19.56206
20170707,19.39115
20170706,19.32891
20170705,19.36406
20170703,19.58382
20170630,19.58976
20170629,19.7714
20170628,19.688
20170627,19.873
20170626,20.16808
20170623,19.98993
20170622,20.05286
20170621,19.87069
20170620,19.96815
20170619,19.87202
20170616,19.76913
20170615,19.63555
20170614,20.00671
20170613,19.86941
20170612,19.67075
20170609,20.39364
20170608,20.42468
20170607,20.32479
20170606,20.33712
20170605,20.3981
20170602,20.25588
20170601,20.13083
20170531,20.18144
20170530,20.10562
20170526,20.11442
20170525,20.0164
20170524,19.90104
20170523,19.86083
20170522,19.6606
20170519,19.60286
20170518,19.33724
20170517,19.71723
20170516,19.84183
20170515,19.72784
20170512,19.693
20170511,19.60073
20170510,19.64599
20170509,19.58026
20170508,19.53481
20170505,19.52523
20170504,19.48507
